province,type_property,property_id,subtype_property,postal_code,city,price,state_of_property,heating_type,sun_exposure,livable_surface,epc_score,latitude,longitude,facades,bedrooms,bathrooms,toilets,terrace,garden,garage,swimming_pool,flooding_area_type,distance_from_train_stations_by_foot,distance_from_elementary_school_by_foot,distance_from_high_school_by_foot
luxembourg,house,vbe32108,residence,6717,attert,670000.0,excellent,fuel_oil,west,30.0,B,49.7407915,5.7142812,2,5.0,2,4,1,1,1,0,(information_not_available),7100.0,394.0,5500.0
luxembourg,house,vbe32042,residence,6880,bertrix,209000.0,to_be_renovated,fuel_oil,not_specified,18.0,D,49.854915,5.2591255,2,3.0,2,2,1,1,0,0,(information_not_available),713.0,350.0,350.0
luxembourg,house,vbe32038,residence,6890,libin,339000.0,excellent,not_specified,west,14.0,C,49.9705439,5.2573444,4,3.0,2,2,1,1,1,0,no_flooding_area,6800.0,1100.0,11200.0
luxembourg,house,vwd16819,residence,6663,mabompre,419000.0,excellent,fuel_oil,south,19.0,B,50.1018464,5.7449618,4,5.0,2,0,1,1,0,0,no_flooding_area,2000.0,623.0,5600.0
luxembourg,house,vbd97682,residence,6980,la_roche_en_ardenne,245000.0,normal,fuel_oil,not_specified,155.0,D,50.1805136,5.5773216,2,3.0,1,0,1,0,0,0,(information_not_available),2000.0,229.0,312.0
luxembourg,house,vbe08167,cottage,6717,attert,200000.0,to_be_renovated,fuel_oil,not_specified,780.0,E,49.7205265,5.7579999,3,3.0,1,0,1,1,1,0,(information_not_available),3700.0,2300.0,3500.0
luxembourg,house,vbe29756,residence,6747,saint_leger,530000.0,excellent,hot_air,south_west,13.0,A+,49.6092628,5.6622288,4,3.0,1,2,1,1,1,0,no_flooding_area,10300.0,449.0,9500.0
luxembourg,house,vbd89302,residence,6660,houffalize,119000.0,to_be_renovated,fuel_oil,not_specified,13.0,F,50.1419014,5.6912202,2,2.0,1,0,0,1,1,0,no_flooding_area,2000.0,2500.0,9300.0
luxembourg,house,vbe11630,residence,6820,florenville,130000.0,to_be_renovated,fuel_oil,not_specified,126.0,C,49.699826,5.307307,2,3.0,1,0,1,1,0,0,(information_not_available),2300.0,678.0,516.0
luxembourg,house,vwd17298,cottage,6833,vivy,380000.0,normal,fuel_oil,not_specified,14.0,D,49.866876,5.0384163,4,4.0,2,0,0,1,0,0,(information_not_available),6500.0,3300.0,4600.0
luxembourg,house,vbe31413,residence,6780,messancy,580000.0,excellent,fuel_oil,north_east,19.0,C,49.5834942,5.818057,4,3.0,3,3,1,1,1,0,no_flooding_area,1300.0,1200.0,2700.0
luxembourg,house,vbe31256,residence,6840,neufchateau,339900.0,fully_renovated,gas,north_west,18.0,C,49.8456093,5.4403449,2,7.0,2,3,1,1,0,0,no_flooding_area,1500.0,509.0,394.0
luxembourg,house,vbe30727,residence,6880,bertrix,319000.0,excellent,fuel_oil,north_west,16.0,B,49.8526005,5.2586326,4,4.0,1,2,1,1,0,0,no_flooding_area,833.0,441.0,382.0
luxembourg,apartment,vbe28942,apartment,6780,hondelange,165000.0,to_renovate,fuel_oil,not_specified,13.0,D,49.6120072,5.8152257,4,2.0,1,2,0,1,0,0,actual_flooding_area,2600.0,288.0,1400.0
luxembourg,house,vbe27253,residence,6880,auby_sur_semois,299000.0,fully_renovated,gas,south_east,17.0,B,49.81596,5.1869054,3,3.0,1,1,1,1,0,0,no_flooding_area,8000.0,406.0,8700.0
luxembourg,house,vbe27204,residence,6950,nassogne,219000.0,to_be_renovated,not_specified,west,154.0,G,50.12956508,5.34405313,3,3.0,1,2,0,1,1,0,no_flooding_area,5300.0,363.0,5400.0
luxembourg,apartment,vbe26701,apartment,6880,bertrix,135000.0,normal,electricity,south,14.0,E,49.8548717,5.258163,0,2.0,2,1,0,0,0,0,no_flooding_area,750.0,283.0,304.0
luxembourg,house,vbe26179,cottage,6970,tenneville,299000.0,to_renovate,wood,not_specified,13.0,G,50.0936584,5.5161673,4,4.0,1,2,1,1,1,0,(information_not_available),2000.0,804.0,1200.0
luxembourg,house,vbe25618,residence,6700,arlon,395000.0,to_be_renovated,fuel_oil,not_specified,12.0,G,49.6870032,5.8157327,3,5.0,1,1,1,1,1,0,no_flooding_area,1100.0,621.0,703.0
luxembourg,house,vbe25099,residence,6790,aubange,319000.0,normal,fuel_oil,not_specified,16.0,E,49.5699583,5.8021347,3,3.0,1,2,1,1,1,0,no_flooding_area,941.0,262.0,2300.0
luxembourg,house,vbe24306,residence,6850,paliseul,279000.0,new,not_specified,south,13.0,A,49.8926933,5.1706453,2,4.0,1,2,1,1,0,0,no_flooding_area,4600.0,908.0,4000.0
luxembourg,house,vbe24305,residence,6850,paliseul,279000.0,new,electricity,north,12.0,A,49.8879744,5.1729904,2,3.0,1,2,1,1,1,0,no_flooding_area,5200.0,335.0,4600.0
luxembourg,house,vbe23170,mixed_building,6830,bouillon,879000.0,excellent,gas,west,18.0,A,49.8294629,5.0884396,4,3.0,2,2,1,1,1,0,no_flooding_area,7800.0,1300.0,4900.0
luxembourg,apartment,vbe22094,apartment,6800,libramont_chevigny,259900.0,new,gas,south,88.0,A,49.909154,5.3854915,0,2.0,1,1,1,0,0,0,no_flooding_area,1800.0,976.0,1400.0
luxembourg,house,vwd17500,residence,6790,aubange,360000.0,normal,fuel_oil,not_specified,145.0,E,49.5566185,5.789541,3,3.0,1,0,1,1,1,0,no_flooding_area,1100.0,1400.0,3800.0
luxembourg,house,rbv86881,chalet,6997,erezee,179000.0,to_be_renovated,not_specified,not_specified,70.0,D,50.2937258,5.4878158,4,2.0,1,2,1,1,1,0,(information_not_available),4600.0,2700.0,7000.0
luxembourg,apartment,vbe18890,apartment,6700,arlon,184000.0,normal,electricity,not_specified,51.0,E,49.7063459,5.8032008,2,1.0,1,1,0,1,1,0,(information_not_available),2600.0,2300.0,2300.0
luxembourg,apartment,vbe18231,apartment,6700,arlon,390000.0,normal,not_specified,not_specified,19.0,C,49.6833333,5.8166667,2,4.0,3,2,0,0,0,0,no_flooding_area,766.0,92.0,223.0
luxembourg,house,vbe17225,residence,6830,bouillon,299000.0,normal,fuel_oil,north_east,12.0,C,49.8202632,5.0907943,4,4.0,1,2,1,1,1,0,no_flooding_area,9100.0,89.0,4100.0
luxembourg,house,vbe15112,residence,6700,arlon,339000.0,to_renovate,fuel_oil,not_specified,188.0,D,49.650609,5.7767055,3,3.0,1,2,1,1,1,0,(information_not_available),5000.0,536.0,5100.0
luxembourg,house,vbe13152,residence,6840,grandvoir,150000.0,not_specified,not_specified,north,80.0,E,49.83020837,5.39282255,3,2.0,1,1,1,1,0,0,(information_not_available),6000.0,288.0,4200.0
luxembourg,house,vbe12045,residence,6838,corbion,45000.0,to_be_renovated,not_specified,not_specified,276.0,not_specified,49.7982374,5.0086102,2,1.0,1,0,0,0,0,0,no_flooding_area,2000.0,257.0,5400.0
luxembourg,house,vbe10436,residence,6860,leglise,350000.0,not_specified,fuel_oil,south,262.0,D,49.80059705,5.53278572,4,6.0,1,3,1,1,0,0,no_flooding_area,9600.0,447.0,9000.0
luxembourg,house,vbe07876,residence,6880,bertrix,249000.0,not_specified,fuel_oil,north_west,15.0,D,49.857263,5.2559505,3,3.0,1,2,1,1,1,0,no_flooding_area,1100.0,221.0,221.0
luxembourg,house,rbv49463,bungalow,6940,durbuy,339000.0,excellent,not_specified,not_specified,74.0,B,50.33840739,5.50341822,4,2.0,1,1,1,1,0,0,(information_not_available),1500.0,2300.0,2200.0
luxembourg,house,vwd16930,residence,6747,chatillon,1150000.0,excellent,fuel_oil,not_specified,17.0,B,49.6285908,5.7048355,4,5.0,4,0,1,1,1,1,no_flooding_area,9500.0,641.0,10200.0
luxembourg,house,vbd96198,residence,6987,rendeux,350000.0,not_specified,fuel_oil,not_specified,326.0,not_specified,50.2348339,5.5081521,4,6.0,1,0,1,1,1,0,no_flooding_area,8100.0,379.0,10100.0
luxembourg,house,vbd93202,residence,6730,tintigny,260000.0,not_specified,fuel_oil,south,123.0,G,49.6635402,5.497186,3,3.0,1,1,1,1,1,0,(information_not_available),8600.0,413.0,7800.0
luxembourg,house,vbd90175,mixed_building,6760,virton,295000.0,normal,not_specified,not_specified,181.0,not_specified,49.5657722,5.5320032,2,1.0,1,3,0,0,0,0,no_flooding_area,1300.0,301.0,282.0
luxembourg,apartment,vbd85539,apartment,6700,arlon,228000.0,to_be_renovated,fuel_oil,not_specified,81.0,D,49.6856005,5.8195793,2,2.0,1,1,0,0,1,0,(information_not_available),1100.0,345.0,611.0
luxembourg,house,rbv10393,residence,6940,durbuy,349000.0,excellent,electricity,not_specified,115.0,C,50.33707165,5.50353816,4,3.0,1,1,1,1,1,0,(information_not_available),1700.0,2400.0,2300.0
luxembourg,apartment,vbd67484,apartment,6700,arlon,475000.0,excellent,gas,not_specified,10.0,A,49.6792523,5.8059079,0,3.0,1,2,1,0,1,0,no_flooding_area,583.0,866.0,949.0
luxembourg,house,vbd32756,residence,6700,arlon,770000.0,not_specified,fuel_oil,south_east,180.0,not_specified,49.67177955,5.78968015,4,3.0,1,2,1,1,1,1,no_flooding_area,2100.0,900.0,2200.0
luxembourg,house,rbt86674,residence,6941,bende,390000.0,excellent,wood,not_specified,105.0,F,50.3551778,5.5661162,3,4.0,2,2,1,1,1,0,actual_flooding_area,5200.0,1800.0,4900.0
luxembourg,apartment,vbd88049,apartment,6900,marche_en_famenne,99000.0,to_be_renovated,gas,not_specified,10.0,not_specified,50.202409,5.314421,2,2.0,1,1,1,0,0,0,no_flooding_area,150.0,318.0,498.0
luxembourg,house,vbe19277,villa,6950,nassogne,469000.0,not_specified,not_specified,north_east,214.0,B,50.1109477,5.3664669,4,3.0,1,2,1,1,1,0,no_flooding_area,10300.0,3500.0,8500.0
luxembourg,house,vbe26840,villa,6663,mabompre,419000.0,not_specified,fuel_oil,north,205.0,B,50.0989674,5.7403204,4,6.0,2,3,1,1,0,0,no_flooding_area,2000.0,143.0,5600.0
luxembourg,house,rbv95120,residence,6940,durbuy,299000.0,excellent,electricity,not_specified,120.0,C,50.34019,5.506989,4,3.0,2,2,1,1,1,0,(information_not_available),1300.0,2100.0,2000.0
luxembourg,house,vbc81774,chalet,6940,durbuy,49000.0,normal,gas,not_specified,60.0,not_specified,50.3465233,5.4272543,4,2.0,1,1,1,0,0,1,no_flooding_area,6200.0,2800.0,5500.0
luxembourg,apartment,vbe32409,apartment,6762,saint_mard,120000.0,normal,fuel_oil,not_specified,121.0,E,49.5567708,5.5291027,0,3.0,1,1,0,0,0,0,(information_not_available),971.0,142.0,766.0
luxembourg,apartment,vbe32408,apartment,6760,virton,88000.0,normal,fuel_oil,not_specified,91.0,D,49.5567708,5.5291027,0,2.0,1,1,0,0,0,0,(information_not_available),971.0,142.0,766.0
luxembourg,house,vbe31892,residence,6741,vance,350000.0,excellent,fuel_oil,not_specified,20.0,F,49.6697142,5.6647584,2,4.0,1,2,1,1,1,0,no_flooding_area,7300.0,204.0,4900.0
luxembourg,house,vbe31850,residence,6927,tellin,160000.0,not_specified,not_specified,east,146.0,F,50.07962228,5.21573907,3,4.0,1,1,1,0,1,0,no_flooding_area,5300.0,1300.0,3700.0
luxembourg,house,vwd17728,residence,6887,herbeumont,278000.0,normal,fuel_oil,not_specified,160.0,E,49.778785,5.2393348,4,1.0,1,0,1,1,0,0,(information_not_available),9900.0,488.0,8200.0
luxembourg,house,vbe31751,residence,6840,neufchateau,210000.0,to_be_renovated,fuel_oil,north_east,157.0,E,49.8414036,5.4329256,3,0.0,1,0,0,1,1,0,no_flooding_area,2300.0,341.0,456.0
luxembourg,apartment,vbe31750,duplex,6887,herbeumont,159000.0,to_be_renovated,not_specified,north,118.0,B,49.7809026,5.2392465,0,2.0,1,0,0,0,0,0,no_flooding_area,9700.0,417.0,8100.0
luxembourg,apartment,vbe31747,apartment,6887,herbeumont,119000.0,normal,not_specified,north,49.0,E,49.7809026,5.2392465,0,1.0,1,0,0,0,0,0,no_flooding_area,9700.0,417.0,8100.0
luxembourg,apartment,vbe31743,apartment,6600,bastogne,250000.0,normal,electricity,north,121.0,C,50.0021679,5.695556,0,3.0,1,0,0,0,1,0,(information_not_available),1500.0,1600.0,1600.0
luxembourg,apartment,vbe31742,apartment,6700,arlon,255000.0,normal,fuel_oil,not_specified,15.0,E,49.6819951,5.8121141,2,2.0,1,1,1,0,0,0,no_flooding_area,289.0,349.0,253.0
luxembourg,apartment,vbe31730,apartment,6600,bastogne,235000.0,normal,gas,not_specified,73.0,A,50.0062326,5.7180245,0,1.0,1,0,1,0,0,0,(information_not_available),355.0,214.0,313.0
luxembourg,apartment,vbe31729,apartment,6600,bastogne,245000.0,normal,gas,not_specified,86.0,A,50.0062326,5.7180245,0,1.0,1,0,1,0,0,0,(information_not_available),355.0,214.0,313.0
luxembourg,house,vbe31695,residence,6681,lavacherie,500000.0,normal,fuel_oil,south_west,281.0,A,50.0523906,5.52417055,4,3.0,3,2,0,0,1,0,(information_not_available),2000.0,1300.0,1200.0
luxembourg,apartment,vbe31653,apartment,6600,bastogne,270000.0,normal,gas,south_west,81.0,A,50.0099563,5.7219994,0,2.0,1,1,0,0,0,0,no_flooding_area,351.0,435.0,435.0
luxembourg,house,vbe31643,residence,6940,grandhan,495000.0,not_specified,fuel_oil,south_west,264.0,E,50.32911575,5.40887929,3,7.0,4,4,1,1,0,0,(information_not_available),6300.0,2600.0,6500.0
luxembourg,house,vbe31485,residence,6980,la_roche_en_ardenne,330000.0,excellent,not_specified,not_specified,99.0,D,50.1803675,5.6069133,4,3.0,1,0,1,1,1,0,(information_not_available),2000.0,4100.0,4400.0
luxembourg,house,vbe31379,chalet,6940,durbuy,575000.0,not_specified,gas,west,263.0,C,50.3786939,5.53568,4,6.0,2,2,1,1,1,0,no_flooding_area,1600.0,1100.0,1500.0
luxembourg,apartment,vwd17717,apartment,6880,bertrix,210000.0,excellent,fuel_oil,not_specified,80.0,A,49.8551547,5.2570703,0,2.0,1,0,1,0,0,0,(information_not_available),832.0,353.0,320.0
luxembourg,house,vbe31346,residence,6747,chatillon,980000.0,normal,fuel_oil,north_east,23.0,B,49.6300955,5.7030262,4,4.0,1,2,1,1,1,1,no_flooding_area,9600.0,637.0,10400.0
luxembourg,apartment,vbe31283,apartment,6990,hampteau,249000.0,normal,fuel_oil,north,110.0,B,50.2542224,5.4798936,0,2.0,1,0,1,0,0,0,no_flooding_area,5000.0,1100.0,12300.0
luxembourg,house,vbe31282,residence,6600,bastogne,495000.0,normal,fuel_oil,not_specified,309.0,B,50.038721,5.8372968,3,6.0,2,0,1,0,0,0,(information_not_available),9500.0,1700.0,9300.0
luxembourg,house,vbe31272,residence,6690,vielsalm,695000.0,normal,solar_energy,north,258.0,A+,50.2802933,5.9074452,3,4.0,2,0,0,0,1,0,(information_not_available),336.0,994.0,994.0
luxembourg,house,vbe31270,residence,6870,saint_hubert,325000.0,normal,wood,not_specified,205.0,E,50.0113673,5.3849958,3,4.0,2,0,0,0,1,0,(information_not_available),8300.0,992.0,1900.0
luxembourg,house,vbe31269,residence,6660,houffalize,110000.0,to_be_renovated,gas,west,80.0,E,50.1811501,5.6710848,3,3.0,1,0,0,1,0,0,no_flooding_area,2000.0,465.0,10200.0
luxembourg,house,vbe31267,residence,6660,houffalize,195000.0,to_be_renovated,gas,west,160.0,D,50.1811501,5.6710848,3,4.0,1,0,0,1,1,0,no_flooding_area,2000.0,465.0,10200.0
luxembourg,house,vbe31265,residence,6672,beho,390000.0,normal,wood,not_specified,188.0,C,50.2237639,6.0056468,3,4.0,2,0,0,0,1,0,(information_not_available),6000.0,857.0,11100.0
luxembourg,house,vbe31261,residence,6870,saint_hubert,275000.0,normal,hot_air,not_specified,141.0,A+,50.0231877,5.3777626,3,3.0,2,0,0,0,0,0,(information_not_available),7100.0,668.0,603.0
luxembourg,house,vbe31259,residence,6850,paliseul,95000.0,to_be_renovated,fuel_oil,not_specified,133.0,E,49.9598084,5.1258219,3,2.0,1,0,0,0,0,0,(information_not_available),8200.0,4100.0,8600.0
luxembourg,apartment,vbe31257,apartment,6687,bertogne,230000.0,normal,fuel_oil,north,221.0,B,50.0853765,5.67035,0,3.0,1,0,0,0,0,0,(information_not_available),10400.0,682.0,11200.0
luxembourg,house,vbe31255,residence,6600,bastogne,360000.0,fully_renovated,fuel_oil,north,177.0,B,50.0853765,5.67035,3,4.0,3,0,1,1,0,0,(information_not_available),10400.0,682.0,11200.0
luxembourg,house,vbe31246,residence,6840,grandvoir,295000.0,to_be_renovated,fuel_oil,not_specified,169.0,G,49.8419092,5.4378899,3,2.0,1,0,0,1,0,0,(information_not_available),1900.0,253.0,425.0
luxembourg,house,vbe31244,residence,6640,hompre,770000.0,normal,not_specified,east,222.0,A+,49.956443,5.6897512,3,4.0,1,0,0,1,0,0,no_flooding_area,5900.0,4600.0,6000.0
luxembourg,house,vbe31242,residence,6690,vielsalm,550000.0,normal,gas,not_specified,342.0,B,50.2527951,5.7875607,3,5.0,2,0,0,1,0,0,(information_not_available),10600.0,250.0,8800.0
luxembourg,apartment,vbe31240,apartment,6690,vielsalm,160000.0,to_renovate,fuel_oil,not_specified,105.0,C,50.2865818,5.9154529,0,2.0,1,0,0,0,0,0,no_flooding_area,1200.0,130.0,577.0
luxembourg,apartment,vbe31239,apartment,6690,vielsalm,180000.0,to_renovate,fuel_oil,not_specified,85.0,C,50.2865818,5.9154529,0,2.0,1,0,0,0,0,0,(information_not_available),1200.0,130.0,577.0
luxembourg,house,vbe31237,residence,6660,houffalize,520000.0,normal,wood,not_specified,128.0,B,50.1172801,5.723362,3,3.0,2,0,0,1,0,0,(information_not_available),2000.0,3600.0,5200.0
luxembourg,house,vbe31236,residence,6780,messancy,725000.0,normal,hot_air,south_west,175.0,A,49.636656,5.796855,3,3.0,2,0,0,1,1,0,no_flooding_area,5800.0,792.0,3300.0
luxembourg,house,vbe31234,residence,6900,marche_en_famenne,365000.0,normal,fuel_oil,west,287.0,C,50.1231995,5.3179234,3,4.0,2,0,0,1,1,0,no_flooding_area,3600.0,2700.0,3700.0
luxembourg,house,vbe31232,residence,6670,gouvy,195000.0,normal,not_specified,not_specified,147.0,E,50.1850209,5.9408333,3,2.0,1,0,0,0,0,0,(information_not_available),1600.0,660.0,8400.0
luxembourg,house,vbe31230,residence,6660,houffalize,270000.0,normal,wood,not_specified,263.0,E,50.1424123,5.7874212,3,7.0,1,0,0,1,0,0,(information_not_available),2000.0,1800.0,2400.0
luxembourg,house,vbe31224,residence,6660,houffalize,349000.0,to_be_renovated,fuel_oil,north,214.0,F,50.1588017,5.6827904,3,5.0,2,0,0,1,1,0,(information_not_available),2000.0,134.0,11700.0
luxembourg,house,vbe31122,residence,6700,arlon,720000.0,normal,gas,north_west,363.0,B,49.6843946,5.80874812,2,8.0,2,3,1,0,1,0,(information_not_available),695.0,191.0,403.0
luxembourg,house,vbe31076,residence,6690,vielsalm,225000.0,normal,gas,not_specified,146.0,C,50.2899894,5.9276177,3,3.0,1,0,0,0,0,0,(information_not_available),2100.0,1100.0,1200.0
luxembourg,house,vbe30928,chalet,6666,wibrin,399000.0,excellent,not_specified,not_specified,86.0,G,50.1503963,5.7207014,4,3.0,2,0,1,1,0,0,(information_not_available),2000.0,2400.0,6800.0
luxembourg,house,vbe30871,residence,6850,paliseul,187000.0,normal,not_specified,south_west,12.0,C,49.934764,5.1208909,2,3.0,1,1,1,1,1,0,possible_flooding_area,5000.0,2900.0,5200.0
luxembourg,house,vbe30808,residence,6760,virton,130000.0,to_be_renovated,fuel_oil,south,170.0,G,49.56689,5.534369,3,2.0,1,0,0,0,0,0,(information_not_available),1400.0,333.0,126.0
luxembourg,house,vbe30802,residence,6950,harsin,299000.0,normal,fuel_oil,south_west,11.0,E,50.1744801,5.3464649,4,4.0,1,2,0,1,0,0,(information_not_available),5200.0,1300.0,4200.0
luxembourg,house,vbd47356,residence,6951,bande,425000.0,normal,not_specified,not_specified,185.0,C,50.1621983,5.414308,4,5.0,1,0,1,1,1,0,(information_not_available),9800.0,846.0,10100.0
luxembourg,house,vbe30753,residence,6760,virton,240000.0,to_be_renovated,fuel_oil,north_west,207.0,G,49.5628557,5.52196407,2,4.0,1,2,1,1,1,0,(information_not_available),331.0,744.0,436.0
luxembourg,apartment,vbe30725,apartment,6750,musson,229900.0,normal,fuel_oil,not_specified,19.0,C,49.5566543,5.6902423,4,3.0,1,1,1,0,0,0,(information_not_available),4400.0,740.0,11000.0
luxembourg,house,vbe30699,residence,6810,chiny,380000.0,new,gas,not_specified,143.0,B,49.691345,5.4133527,3,3.0,1,0,0,1,1,0,(information_not_available),7300.0,481.0,3000.0
luxembourg,apartment,vbe30492,apartment,6900,marche_en_famenne,289000.0,normal,not_specified,not_specified,13.0,C,50.2272854,5.3436419,0,3.0,1,1,1,0,0,0,no_flooding_area,838.0,436.0,432.0
luxembourg,house,vbe30321,residence,6687,bertogne,295000.0,not_specified,not_specified,not_specified,200.0,G,50.0908293,5.6808856,3,2.0,1,1,0,0,0,0,(information_not_available),11500.0,452.0,10400.0
luxembourg,house,vwd17687,residence,6830,les_hayons,325000.0,excellent,gas,not_specified,150.0,B,49.8122939,5.1470017,4,4.0,1,0,0,1,0,0,(information_not_available),11500.0,3500.0,6700.0
luxembourg,house,vbe30157,residence,6690,vielsalm,299000.0,normal,fuel_oil,not_specified,223.0,B,50.2921186,5.9199841,3,4.0,1,0,1,1,1,0,(information_not_available),2000.0,843.0,1100.0
luxembourg,house,vbe30146,residence,6900,marche_en_famenne,499000.0,excellent,gas,not_specified,13.0,A+,50.2244029,5.2889006,4,5.0,1,2,1,1,0,1,no_flooding_area,1300.0,351.0,5500.0
luxembourg,house,vbe19019,residence,6900,marche_en_famenne,499000.0,excellent,gas,not_specified,13.0,A+,50.2244029,5.2889006,4,5.0,1,2,1,1,0,1,no_flooding_area,1300.0,351.0,5500.0
luxembourg,house,vbe12719,residence,6900,marche_en_famenne,499000.0,excellent,gas,not_specified,13.0,A+,50.2244029,5.2889006,4,5.0,1,2,1,1,0,1,no_flooding_area,1300.0,351.0,5500.0
luxembourg,house,vbe30117,residence,6800,libramont_chevigny,399000.0,fully_renovated,gas,north_east,15.0,C,49.9225955,5.3804018,4,4.0,2,2,1,1,1,0,no_flooding_area,415.0,359.0,359.0
luxembourg,house,vbe29917,residence,6890,libin,239000.0,to_be_renovated,not_specified,not_specified,166.0,F,49.9815451,5.2572,4,3.0,1,0,0,0,0,0,(information_not_available),5500.0,7.0,10600.0
luxembourg,house,vbe29745,residence,6900,marche_en_famenne,285000.0,normal,not_specified,not_specified,16.0,D,50.22908,5.34387,3,4.0,1,1,0,1,0,0,no_flooding_area,1000.0,629.0,411.0
luxembourg,house,vbd97950,residence,6769,meix_devant_virton,220000.0,normal,fuel_oil,not_specified,325.0,E,49.606802,5.4815428,3,4.0,1,2,1,0,1,0,(information_not_available),6700.0,345.0,6800.0
luxembourg,apartment,vbe29432,apartment,6700,arlon,250000.0,normal,not_specified,north,13.0,E,49.6775424,5.7977705,3,2.0,1,1,0,1,0,0,no_flooding_area,1200.0,257.0,1300.0
luxembourg,house,vbe29383,residence,6900,marche_en_famenne,160000.0,to_be_renovated,fuel_oil,south,427.0,D,50.22607,5.345114,2,4.0,2,4,1,0,0,0,(information_not_available),636.0,307.0,328.0
luxembourg,house,vbe29348,chalet,6940,durbuy,43000.0,to_renovate,electricity,south,32.0,not_specified,50.3640719,5.4766614,3,1.0,1,0,0,1,0,0,no_flooding_area,4300.0,3900.0,3800.0
luxembourg,house,vbe29346,residence,6997,amonines,295000.0,normal,fuel_oil,east,253.0,D,50.3226044,5.5713612,3,3.0,1,0,1,0,0,0,(information_not_available),7100.0,1600.0,5200.0
luxembourg,house,vbe29344,residence,6670,gouvy,360000.0,normal,wood,not_specified,233.0,C,50.1884504,5.9506398,3,5.0,1,0,0,1,0,0,(information_not_available),779.0,204.0,9200.0
luxembourg,house,vbd92718,residence,6740,etalle,325000.0,to_be_renovated,electricity,west,136.0,F,49.6708083,5.60422839,4,4.0,2,1,0,1,1,0,(information_not_available),6400.0,156.0,675.0
luxembourg,house,vbe21265,residence,6760,virton,220000.0,normal,fuel_oil,north_west,11.0,D,49.5685311,5.5371052,2,3.0,1,1,1,1,0,0,no_flooding_area,1700.0,595.0,343.0
luxembourg,house,vbe28979,residence,6980,la_roche_en_ardenne,700000.0,normal,wood,east,514.0,B,50.1187893,5.6356031,3,4.0,5,0,0,1,1,0,no_flooding_area,2000.0,1900.0,9100.0
luxembourg,apartment,vbe28906,apartment,6600,bastogne,299900.0,new,gas,south_west,101.0,not_specified,50.0005973,5.7152666,4,2.0,1,1,1,0,0,0,(information_not_available),565.0,345.0,257.0
luxembourg,apartment,vbe28837,ground_floor,6927,bure,179000.0,normal,fuel_oil,west,129.0,B,50.08972705,5.25502484,3,4.0,1,3,0,0,0,0,no_flooding_area,2200.0,628.0,410.0
luxembourg,house,vbe28833,residence,6927,tellin,139000.0,not_specified,not_specified,north,200.0,E,50.0813186,5.2170963,2,4.0,1,1,0,1,0,0,no_flooding_area,5100.0,1200.0,3500.0
luxembourg,house,vbe28830,residence,6870,saint_hubert,125000.0,to_be_renovated,not_specified,south,142.0,G,50.02589,5.372729,2,2.0,1,1,0,0,0,0,no_flooding_area,6600.0,360.0,175.0
luxembourg,apartment,vbe28826,ground_floor,6920,wellin,140000.0,not_specified,fuel_oil,not_specified,104.0,B,50.08126135,5.11669982,3,3.0,1,1,0,0,0,0,no_flooding_area,2000.0,234.0,1200.0
luxembourg,house,vbe28812,residence,6987,hodister,425000.0,normal,wood,not_specified,20.0,D,50.20088,5.4933,3,4.0,2,2,0,0,0,0,no_flooding_area,12800.0,4500.0,7900.0
luxembourg,apartment,vbe28763,apartment,6900,marche_en_famenne,385000.0,not_specified,not_specified,not_specified,123.0,C,50.2282896,5.3441606,0,4.0,2,3,1,0,0,0,(information_not_available),941.0,539.0,422.0
luxembourg,house,vbe28673,residence,6690,bihain,65000.0,to_be_renovated,fuel_oil,not_specified,25.0,G,50.2657779,5.9043586,2,3.0,1,2,0,0,0,0,(information_not_available),1700.0,197.0,2200.0
luxembourg,apartment,vbe28662,apartment,6700,arlon,545000.0,excellent,gas,not_specified,11.0,A,49.6792523,5.8059079,4,3.0,1,2,1,0,0,0,no_flooding_area,583.0,866.0,949.0
luxembourg,apartment,vbe28658,apartment,6900,marche_en_famenne,295000.0,excellent,gas,not_specified,11.0,B,50.2280456,5.3457296,2,2.0,2,2,1,0,0,0,no_flooding_area,879.0,477.0,263.0
luxembourg,house,vbe28657,residence,6900,marche_en_famenne,295000.0,excellent,gas,not_specified,11.0,B,50.2280456,5.3457296,2,2.0,2,2,1,0,0,0,no_flooding_area,879.0,477.0,263.0
luxembourg,house,vbe28595,residence,6690,vielsalm,249000.0,to_be_renovated,fuel_oil,not_specified,122.0,G,50.2827157,5.9198778,4,4.0,1,0,1,1,0,0,(information_not_available),1300.0,475.0,403.0
luxembourg,house,rwc42679,villa,6940,durbuy,660000.0,normal,fuel_oil,not_specified,328.0,not_specified,50.3115123,5.4143336,4,5.0,2,0,1,1,0,0,(information_not_available),4700.0,3300.0,7400.0
luxembourg,house,vbe28583,residence,6750,musson,295000.0,normal,fuel_oil,south_east,10.0,C,49.570818,5.6613834,3,3.0,2,2,1,0,0,0,no_flooding_area,7500.0,218.0,9800.0
luxembourg,house,vbe28565,residence,6820,florenville,139000.0,to_be_renovated,fuel_oil,not_specified,14.0,G,49.6993509,5.3071011,2,2.0,1,1,1,0,1,0,no_flooding_area,2300.0,619.0,458.0
luxembourg,house,vbe28562,residence,6840,neufchateau,229000.0,to_be_renovated,fuel_oil,north_west,16.0,F,49.8511052,5.4467242,3,3.0,1,1,1,1,1,0,no_flooding_area,749.0,1300.0,849.0
